stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLongitude,stationLatitude,parkingTotBikeCnt,goo,dong
ST-1228,1966. 한마을아파트 정문상가,32,1,126.86309814,37.49649811,33,구로구,개봉1동
ST-1229,1967. 참새공원(백곡경노당),26,1,126.84433746,37.5051384,27,구로구,개봉1동
ST-1230,1968. 동인오피스텔 건너편 소공원,1,1,126.84750366,37.49848175,2,구로구,개봉1동
ST-1231,1969. 궁동생태공원,10,2,126.82896423,37.50190353,12,구로구,수궁동
ST-1233,1971. 오정초교 앞 보도육교,1,0,126.82639313,37.49072266,1,구로구,수궁동
ST-1235,1973. 오리로와 서해안도로 교차로 앞,4,0,126.83649445,37.48859787,4,구로구,오류2동
ST-1236,1974. 신도림2차e편한세상아파트 203동 앞,14,2,126.88253784,37.50518036,16,구로구,신도림동
ST-1237,1975. 대림역 1번 출입구 밑,6,0,126.8947525,37.49256516,6,구로구,구로4동
ST-1238,1976. 남구로역 5번 출입구 앞,3,0,126.88670349,37.48567963,3,구로구,구로4동
ST-1239,1977. 천왕역 1번 출입구 앞,12,0,126.83882141,37.48620987,12,구로구,오류2동
ST-1243,1981. 천왕지구삼거리 앞,13,1,126.84269714,37.47943115,14,구로구,오류2동
ST-1273,1983. 구로동롯데아파트,4,0,126.88388062,37.50254822,4,구로구,구로5동
ST-1274,1984. 구로구청,26,3,126.88847351,37.49526596,29,구로구,구로2동
ST-1275,1985. 구로도서관,8,5,126.89199066,37.49851608,13,구로구,구로5동
ST-1521,1986. 태평양물산,101,0,126.89518738,37.48485947,101,구로구,구로3동
ST-1522,1987. 개봉아이파크아파트 앞,2,0,126.8609314,37.49034119,2,구로구,개봉2동
ST-1523,1988. 고척LIGA아파트 앞,6,1,126.86078644,37.50605011,7,구로구,고척1동
ST-1526,1991. 오류동역 맞은편,6,0,126.84496307,37.49676132,6,구로구,오류1동
ST-1527,1992. 구로구배드민턴실내체육관 앞,18,6,126.83242035,37.4917984,24,구로구,오류2동
ST-1528,1993. 금강수목원아파트 앞,9,3,126.834198,37.48937988,12,구로구,오류2동
ST-1529,1994. 삼성전자 물류센터 앞,0,0,126.8717804,37.49699783,0,구로구,구로2동
ST-1531,1996. 구일역 1번 출입구 앞,1,0,126.87100983,37.49539948,1,구로구,구로1동
ST-1696,1998. 고척교 교차로,3,1,126.871521,37.49856949,4,구로구,구로2동
ST-1732,1999. 수궁동 성당 주변,8,0,126.83065796,37.49525833,8,구로구,수궁동
ST-1733,2000. 신도림4차 e편한세상 아파트 1109동 앞,3,0,126.88683319,37.5123291,3,구로구,신도림동
ST-683,2002. 노들역 1번출구,11,2,126.95246887,37.51284409,13,동작구,노량진1동
ST-877,2003. 사육신공원앞,12,0,126.94805908,37.51335907,12,동작구,노량진1동
ST-685,2007. 유한양행앞,10,1,126.93424225,37.51293945,11,동작구,대방동
ST-686,2008. 노량진근린공원 대방공원,13,3,126.92807007,37.5093689,16,동작구,대방동
ST-726,2009. 보라매역 8번출구,8,2,126.92108154,37.50007629,10,동작구,대방동
ST-727,2012. 대림사거리(동작상떼빌아파트),16,3,126.90622711,37.48836136,19,동작구,신대방1동
ST-687,2013. 장승배기역 5번출구,1,3,126.93936157,37.50585175,4,동작구,노량진2동
ST-728,2015. 신대방삼거리역 6번출구쪽,14,11,126.92956543,37.49985504,25,동작구,대방동
ST-688,2016. 신대방삼거리역 3번출구쪽,1,1,126.92709351,37.49964523,2,동작구,대방동
ST-690,2020. 장승배기역2번출구뒷편쪽,10,2,126.93898773,37.50449753,12,동작구,상도2동
ST-691,2024. 상도역 1번출구,2,1,126.94820404,37.50217819,3,동작구,상도1동
ST-692,2025. 흑석역 1번출구,27,3,126.96361542,37.50938034,30,동작구,노량진1동
ST-932,2026. 흑석역 4번출구,2,0,126.96349335,37.50858688,2,동작구,흑석동
ST-693,2027. 중앙대학교 정문 1,22,0,126.95915222,37.50704193,22,동작구,흑석동
ST-923,2032. 이수역 11번출구쪽,13,8,126.98162079,37.48550797,21,동작구,사당2동
ST-729,2033. 사당동 아르테스 웨딩앞,6,4,126.98158264,37.48149109,10,동작구,사당1동
ST-924,2034. 사당역 7번출구쪽,2,1,126.98057556,37.47689056,3,동작구,사당1동
ST-694,2036. 정금마을 마을버스정류장,5,2,126.98244476,37.49466324,7,동작구,사당2동
ST-695,2037. 동작역 5번출구 동작주차공원,13,4,126.97714996,37.50318909,17,동작구,사당2동
ST-696,2038. 동작역 7번출구,7,1,126.97608948,37.50318146,8,동작구,사당2동
ST-697,2040. 비계 버스정류소,4,0,126.96907806,37.5063591,4,동작구,사당2동
ST-731,2041. 사당중학교 버스정류소,0,0,126.9680481,37.48683548,0,동작구,사당3동
ST-732,2048. 삼일초등학교 인근,0,0,126.97356415,37.48907852,0,동작구,사당3동
ST-699,2050. 노량진역 5번출구,43,5,126.93997192,37.51324844,48,동작구,노량진2동
ST-700,2054. 삼익아파트,2,4,126.94484711,37.51054764,6,동작구,노량진1동
ST-733,2056. 동작구민 체육센터,18,0,126.91652679,37.49449921,18,동작구,신대방2동
ST-701,2057. 상도 아이파크 아파트,0,0,126.94174957,37.5008812,0,동작구,상도2동
ST-1150,2058. 동작경찰서,50,1,126.94352722,37.5135231,51,동작구,노량진1동
ST-1151,2059. 보라매공원 정문,10,7,126.91779327,37.49707794,17,동작구,신대방2동
ST-1152,2060. 남성역3번출구 뒤,10,2,126.97154999,37.48463058,12,동작구,사당4동
ST-1153,2061. 한강 현대아파트 건너편,0,2,126.96923065,37.50592804,2,동작구,사당2동
ST-1154,2062. 사당새마을금고,3,1,126.9678421,37.48665237,4,동작구,사당3동
ST-1355,2064. 흑석한강푸르지오 106동앞,0,4,126.96617889,37.50535583,4,동작구,흑석동
ST-1356,2065. 서울시여성가족재단,4,3,126.92708588,37.51198959,7,동작구,대방동
ST-1542,2066. 양문교회 앞,19,0,126.90711212,37.48939896,19,동작구,신대방1동
ST-1543,2067. 보라매역․동작세무서 버스정류장(강남중학교방면),9,2,126.91986847,37.49766922,11,동작구,신대방2동
ST-1544,2068. 총신대 앞(육교),1,0,126.96647644,37.48815918,1,동작구,사당3동
ST-1667,2069. 숭실대 입구역3번 출구 앞,5,0,126.95368195,37.4966011,5,동작구,상도1동
ST-1545,2070. 노량진역 2번 출구 앞,59,6,126.94306946,37.51391983,65,동작구,노량진1동
ST-1742,2071. 대림아파트 후문 상가 옆,0,0,126.97190857,37.48886871,0,동작구,사당3동
ST-2350,2077.노들역 3번출구,15,5,126.9541626,37.51193619,20,동작구,노량진1동
ST-2351,2078.흑석 아크로리버하임(103동),5,2,126.96163177,37.51083755,7,동작구,흑석동
ST-2352,2079.중앙대학교 중앙광장,3,3,126.95777893,37.50667191,6,동작구,흑석동
ST-2353,2080. 대방지하보도(대방동경남아너스빌아파트),13,0,126.92543793,37.51213455,13,동작구,대방동
ST-2355,2082.7호선 이수역7번출구,14,2,126.98179626,37.4846077,16,동작구,사당1동
ST-2356,2083.흑석롯데캐슬에듀포레(107동),0,0,126.96073151,37.50470352,0,동작구,흑석동
ST-2357,2084.e편한세상 상도노빌리티 앞,10,4,126.94678497,37.50456238,14,동작구,상도2동
ST-2358,2085.강남중학교 앞,15,6,126.92157745,37.50274277,21,동작구,대방동
ST-2359,2086.삼일수영장 앞,0,0,126.9743576,37.48712158,0,동작구,사당3동
ST-2361,2088.상도중앙하이츠빌 입구,0,0,126.94972992,37.50024796,0,동작구,상도1동
ST-2362,2089.사당역10번출구(금강빌딩),8,6,126.98150635,37.4791069,14,동작구,사당1동
ST-2363,2090.기아자동차 사당점 앞,0,1,126.97792053,37.48377991,1,동작구,사당1동
ST-2364,2091. 이수역9번출구,10,3,126.98059082,37.48470306,13,동작구,사당1동
ST-2365,2092.흑석한강푸르지오(110동),0,5,126.96471405,37.50311279,5,동작구,흑석동
ST-2366,2093.상도SH빌아파트 입구,8,0,126.95459747,37.50321198,8,동작구,상도1동
ST-2367,2094.숭실대학교(중문) ,11,0,126.95637512,37.49550629,11,동작구,상도1동
ST-2368,2095.경문고등학교 앞,8,0,126.98240662,37.49150085,8,동작구,사당2동
ST-2369,2096.서울특별시 동작관악교육지원청,0,0,126.94065094,37.50251389,0,동작구,상도2동
ST-702,2102. 봉림교 교통섬,14,6,126.92688751,37.48408508,20,관악구,신림동
ST-703,2103. 신림동 우방아파트,0,4,126.91927338,37.4891777,4,관악구,신사동
ST-712,2104. 사당역 5번출구,13,1,126.98133087,37.47608948,14,관악구,남현동
ST-704,2105. 미성동 신림체육센터,14,2,126.91460419,37.48025131,16,관악구,미성동
ST-705,2106. 세이브마트,34,7,126.91840363,37.47372818,41,관악구,난곡동
ST-714,2108. 은천치안센터,11,30,126.94319916,37.48334122,41,관악구,은천동
ST-882,2109. 은천로입구 가로공원,22,12,126.9358139,37.48620224,34,관악구,은천동
ST-950,2110. 조원동 미성아파트,12,3,126.90203094,37.48319244,15,관악구,조원동
ST-965,2111. 서울대입구역 1번출구,2,2,126.95331573,37.48086929,4,관악구,낙성대동
ST-715,2112. 서울대입구역 마에스트로,1,2,126.95064545,37.4813385,3,관악구,청룡동
ST-883,2115. 관악구시설관리공단,17,1,126.90283966,37.47991562,18,관악구,조원동
ST-717,2116. 에이스에이존빌딩,2,0,126.95082855,37.48170471,2,관악구,중앙동
ST-884,2119. 중앙동 동진빌딩,1,4,126.95469666,37.48425674,5,관악구,중앙동
ST-719,2122. 낙성대로 입구,1,2,126.960495,37.47805786,3,관악구,낙성대동
ST-707,2127. 난곡종점,1,0,126.91947937,37.46488571,1,관악구,난향동
ST-720,2128. 관악구청교차로,2,1,126.95258331,37.47916412,3,관악구,낙성대동
ST-721,2129. 낙성대 과학전시관,0,0,126.95814514,37.46905518,0,관악구,낙성대동
ST-722,2130. 영어마을 관악캠프,0,0,126.95842743,37.47198868,0,관악구,낙성대동
ST-976,2136. 신림역 8번출구,22,11,126.93006897,37.48450851,33,관악구,신림동
ST-723,2137. KT&G 관악지점,1,1,126.93653107,37.48490143,2,관악구,은천동
ST-951,2139. 서울신성초등학교,5,0,126.93701935,37.4711647,5,관악구,서림동
ST-724,2140. 신림1교 교차로,21,4,126.93186188,37.47842789,25,관악구,서원동
ST-885,2141. 미림여고입구 교차로,24,2,126.93341064,37.47229385,26,관악구,서림동
ST-886,2143. 서울산업정보학교,8,5,126.94219971,37.4706955,13,관악구,대학동
ST-709,2144. 난우길입구,31,3,126.91675568,37.47777557,34,관악구,미성동
ST-725,2145. 은천초등학교 육교,0,0,126.9429245,37.48635864,0,관악구,은천동
ST-887,2148. 낙성대역 3번출구 뒤,0,3,126.96339417,37.47702789,3,관악구,인헌동
ST-952,2156. 신림푸르지오아파트,9,4,126.90932465,37.48072052,13,금천구,독산3동
ST-1156,2159. 인헌초교,2,0,126.95922852,37.47509003,2,관악구,낙성대동
ST-1259,2164. 관악우체국,19,7,126.93287659,37.48476791,26,관악구,신림동
ST-1260,2165. JK장평타워,1,1,126.96536255,37.47648239,2,관악구,행운동
ST-1262,2167. 낙성대역 1번출구,1,0,126.96495819,37.47629547,1,관악구,인헌동
ST-1264,2169. 봉천역 2번출구,4,6,126.94213104,37.48218918,10,관악구,청룡동
ST-1265,2170. 조원동 강남힐병원,7,1,126.91203308,37.48152924,8,관악구,조원동
ST-1337,2171. 서울대입구역 5번출구,10,0,126.95200348,37.48154831,10,관악구,중앙동
ST-1267,2172. 나들목공원,20,4,126.94451141,37.46940613,24,관악구,대학동
ST-1268,2173. 당곡사거리,14,1,126.92746735,37.48974991,15,관악구,보라매동
ST-1269,2174. 삼성디지털프라자관악점,5,1,126.92848206,37.48856354,6,관악구,신림동
ST-1270,2175. 신림동걷고싶은문화의거리입구,8,7,126.92870331,37.48730087,15,관악구,신림동
ST-1357,2176. 보라매공원 보도육교,24,3,126.91638184,37.48899078,27,관악구,신사동
ST-1547,2178. 서울대학교 정문,15,1,126.94932556,37.46709442,16,관악구,대학동
ST-1548,2179. 양녕로 입구,7,13,126.94615936,37.48218918,20,관악구,은천동
ST-1678,2183. 동방1교,14,1,126.93392181,37.47182846,15,관악구,서림동
ST-1702,2184. 구암초등학교 버스정류장,1,8,126.94592285,37.48949051,9,관악구,은천동
ST-1757,2185. 대학동 고시촌,11,2,126.93865204,37.47046661,13,관악구,대학동
ST-2370,2186. 낙성대입구삼거리,1,0,126.95960999,37.4788208,1,관악구,행운동
ST-2371,2187. 현대시장사거리,6,4,126.9475174,37.4867363,10,관악구,중앙동
ST-2373,2189. 봉천역 4번출구,8,8,126.94140625,37.48275375,16,관악구,은천동
ST-2374,2190.도원맨션,5,11,126.93915558,37.48368835,16,관악구,은천동
ST-2375,2191.대학동주민센터 ,4,9,126.93648529,37.47068787,13,관악구,대학동
ST-2379,2195.은천교회,7,4,126.93450928,37.48464584,11,관악구,서원동
ST-2380,2196. 봉천역 3번출구,9,5,126.93902588,37.4833107,14,관악구,청룡동
ST-2382,2198.사랑의병원,0,0,126.95693207,37.47946548,0,관악구,낙성대동
ST-2383,2199.신봉천주유소 A,0,0,126.95869446,37.47877121,0,관악구,낙성대동
ST-741,2201. 본마을 정류소 앞,20,0,127.05148315,37.4532814,20,서초구,양재2동
ST-742,2202.청계산입구역 1번출구,6,1,127.05437469,37.44893646,7,서초구,양재2동
ST-925,2203. 청계산입구역 2번출구,12,2,127.05501556,37.44765854,14,서초구,양재2동
ST-743,2205. 내곡3단지 어린이공원 앞,0,1,127.05937958,37.45375061,1,서초구,안골
ST-744,2206. 언남초등학교 앞,0,1,127.06210327,37.45435715,1,서초구,안골
ST-926,2207. 내곡파출소 뒤 정자,1,1,127.06492615,37.45440674,2,안골,내곡동
ST-745,2210. 반포1동 주민센터 앞,0,0,127.0131073,37.50509644,0,서초구,반포1동
ST-927,2211. 서초구립반포도서관 앞,6,0,127.01231384,37.50263596,6,서초구,반포1동
ST-746,2212.서초현대4차아파트 201동 맞은편,6,8,127.01861572,37.50065231,14,서초구,서초4동
ST-747,2213. 고속터미널역 5번출구 앞,9,5,127.0022583,37.5022316,14,서초구,반포2동
ST-748,2214. 신반포역 2번출구 앞,30,8,126.99748993,37.50411606,38,서초구,반포2동
ST-928,2215. 반포종합운동장 입구,14,3,126.99547577,37.5017128,17,서초구,반포2동
ST-750,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",13,3,127.0039444,37.50619888,16,서초구,반포3동
ST-752,2221. 방일초교 마을버스 정류장,24,2,126.99468231,37.48561096,26,서초구,방배1동
ST-753,2222.사당역 12번출구 뒤,3,6,126.98203278,37.47806931,9,서초구,방배2동
ST-754,2223. 방배래미안 정문 앞,12,11,126.98300934,37.47261047,23,서초구,방배2동
ST-755,2225.백석예술대학교 제3캠퍼스 앞,0,0,126.99524689,37.4737587,0,서초구,방배3동
ST-756,2226. 신동아럭스빌아파트 앞,0,0,127.00138855,37.47518158,0,서초구,방배3동
ST-757,2227.방배열린문화센터 앞,9,4,126.99252319,37.48905182,13,서초구,방배본동
ST-758,2228.뒷벌공원 옆,8,1,126.986763,37.48976898,9,서초구,방배본동
ST-759,2229.로고스교회 맞은 편,11,5,126.98496246,37.48701096,16,서초구,방배본동
ST-760,2230.이수역 4번 출구,12,2,126.98262787,37.4858284,14,서초구,방배본동
ST-761,2231. 삼성타운(삼성생명) A동 맞은편,31,2,127.02496338,37.49691391,33,서초구,서초2동
ST-762,2233. 서초신동아1차아파트 옆,7,9,127.02295685,37.49111176,16,서초구,서초2동
ST-763,2235.KT 서초지사 앞,5,4,127.00270081,37.48215866,9,서초구,서초3동
ST-764,2237.서울남부터미널 대합실 입구,2,0,127.01486969,37.48455811,2,서초구,서초3동
ST-765,2239.교대역 6번출구,8,2,127.01378632,37.49421692,10,서초구,서초4동
ST-766,2241.양재전화국 사거리,3,0,127.04170227,37.48537827,3,강남구,도곡1동
ST-767,2242.양재역 11번 출구 앞,1,0,127.03417969,37.48398972,1,서초구,양재1동
ST-768,2243.서울가정법원,16,0,127.03672791,37.48149109,16,서초구,양재1동
ST-769,2244.교육개발원입구 교차로,16,4,127.03890991,37.47785187,20,서초구,양재1동
ST-770,2245.양재초등학교 맞은편,22,17,127.03050995,37.47361374,39,서초구,양재1동
ST-889,2246. 서울시 품질시험소 앞,18,4,127.02900696,37.46920013,22,서초구,양재1동
ST-771,2247.섬들근린공원,2,3,127.02661896,37.46263885,5,서초구,양재1동
ST-929,2248. 서초리슈빌S 글로벌 앞,0,0,127.02474213,37.45995331,0,서초구,양재1동
ST-880,2249. 우솔초등학교 맞은편,0,0,127.01934814,37.45623398,0,서초구,양재1동
ST-881,2250. 서초유치원 맞은편,0,0,127.01628876,37.4557991,0,서초구,양재1동
ST-781,2251. 더케이호텔 입구(양재2) ,25,1,127.03447723,37.46750641,26,서초구,양재2동
ST-890,2252. 잔디마을 마을버스 정류장,30,0,127.03604126,37.46332169,30,서초구,양재2동
ST-772,2255. 양재시민의숲역 1번출구,13,4,127.03862,37.47016525,17,서초구,양재2동
ST-773,2256.양재동 꽃시장 입구,10,2,127.0403595,37.46768951,12,서초구,양재2동
ST-774,2257. 청계산 입구 삼거리,14,2,127.04611206,37.46268845,16,서초구,양재2동
ST-775,2258.구룡사 삼거리,0,0,127.05059052,37.47153854,0,서초구,양재2동
ST-780,2259. 잠원역 3번-4번 출구사이 ,3,5,127.01117706,37.51298904,8,서초구,잠원동
ST-879,2263. 바우뫼문화복지회관,2,4,127.02684021,37.47192764,6,서초구,양재1동
ST-935,2264. 이수역 1번출구,11,2,126.98271942,37.48897171,13,서초구,방배본동
ST-949,2265. 이수고가차도 남단,8,3,126.98306274,37.49474335,11,서초구,방배4동
ST-1158,2266. 서초역 3번출구,17,5,127.00816345,37.49053955,22,서초구,서초3동
ST-1160,2268. 서초4동주민센터 ,4,0,127.0222702,37.50231934,4,서초구,서초4동
ST-1161,2269. 주홍교 하부,1,2,127.01605225,37.51034927,3,서초구,잠원동
ST-1162,2270. 서초포레스타 7단지,2,0,127.05773926,37.44896698,2,서초구,내곡동
ST-1163,2271. 내방역 8번출구 앞,0,3,126.99411774,37.48802185,3,서초구,방배본동
ST-1164,2272. 교대입구 교차로,0,0,127.01058197,37.4873085,0,서초구,서초3동
ST-1165,2273. 일동제약 사거리,5,1,127.03826904,37.47782898,6,서초구,양재1동
ST-1166,2274. 양재시민의숲역 3번출구,7,0,127.03982544,37.4692421,7,서초구,양재2동
ST-1167,2275. 염곡치안센터 건너편,0,0,127.04907227,37.46149445,0,서초구,양재2동
ST-1169,2277. 길마중4교 하부,11,11,127.01560211,37.51483917,22,서초구,잠원동
ST-1305,2279. 교대역 5번출구뒤,12,3,127.01418304,37.49361801,15,서초구,서초1동
ST-1306,2280. 서울서초고용센터앞,12,3,127.01097107,37.48416138,15,서초구,서초3동
ST-1307,2281. 연세사랑병원신관앞,0,1,126.98628235,37.47597885,1,서초구,방배3동
ST-1309,2283. 그룹한빌딩옆,10,2,126.98916626,37.48652649,12,서초구,방배본동
ST-1310,2284. CJ오쇼핑앞,6,2,126.98680115,37.4681015,8,서초구,방배2동
ST-1311,2285. LH서초3단지 301동 맞은편,0,1,127.02265167,37.45742416,1,서초구,양재1동
ST-1312,2286. 탑성마을입구,0,0,127.05588531,37.4585495,0,서초구,안골
ST-1313,2287. 능안마을입구,2,2,127.06710052,37.45561981,4,서초구,안골
ST-1314,2288. 안골마을입구,1,1,127.06445312,37.45560837,2,서초구,안골
ST-1315,2289. 남태령역 2번출구,5,1,126.98852539,37.46429825,6,서초구,방배2동
ST-1360,2293. SPC 앞,6,0,127.03699493,37.48479843,6,강남구,도곡1동
ST-1361,2294. 두상빌딩 앞,6,2,127.04624176,37.47590637,8,서초구,양재2동
ST-1404,2297. 남부터미널역 1번출구,1,0,127.01592255,37.485672,1,서초구,서초3동
ST-1406,2299. 한전아트센터 앞,1,0,127.02806091,37.48646927,1,서초구,서초2동
ST-777,2301. 현대고등학교 건너편,6,0,127.02178955,37.52407074,6,강남구,압구정동
ST-787,2302. 교보타워 버스정류장(신논현역 3번출구 후면),0,0,127.02427673,37.5055809,0,강남구,논현1동
ST-788,2303. 논현역 10번출구,13,1,127.02146149,37.51137161,14,강남구,논현1동
ST-789,2304. 대현그린타워,14,0,127.03565216,37.5116272,14,강남구,논현2동
ST-790,2305. MCM 본사 직영점 앞,9,0,127.03450775,37.52064133,9,강남구,논현2동
ST-791,2306. 압구정역 2번 출구 옆,1,3,127.02871704,37.5271225,4,강남구,신사동
ST-792,2307. 압구정 한양 3차 아파트,2,0,127.03901672,37.52838135,2,강남구,압구정동
ST-793,2308. 압구정파출소 앞,5,4,127.03559875,37.52930069,9,강남구,압구정동
ST-783,2309. 청담역(우리들병원 앞),25,2,127.04938507,37.51890182,27,강남구,청담동
ST-794,2310. 청담동 맥도날드 옆(위치),4,1,127.04017639,37.52361298,5,강남구,청담동
ST-786,2311. 학동로 래미안 아파트 앞,0,1,127.04302216,37.51777267,1,강남구,청담동
ST-795,2312. 청담역 13번 출구 앞,12,5,127.05632782,37.52058029,17,강남구,청담동
ST-796,2313. 금원빌딩 앞,5,0,127.05246735,37.52511597,5,강남구,청담동
ST-798,2314. 청담나들목입구,12,5,127.06015015,37.52101517,17,강남구,청담동
ST-799,2315. 봉은사역 5번출구 옆,20,1,127.06111908,37.51424789,21,강남구,삼성1동
ST-784,2317. 삼성도로공원,10,0,127.06620026,37.51588821,10,강남구,삼성1동
ST-801,2318. 삼성중앙역4번출구(문화센터더 리빌),2,0,127.05503082,37.51357651,2,강남구,삼성1동
ST-802,2319. 포스코사거리 서측(수협 삼성동 지점),10,2,127.05467987,37.50660706,12,강남구,삼성2동
ST-803,2320. 도곡역 대치지구대 방향,7,3,127.05696869,37.4919281,10,강남구,대치1동
ST-804,2321. 학여울역 사거리,0,0,127.06944275,37.49611664,0,강남구,대치2동
ST-806,2323. 주식회사 오뚜기 정문 앞,18,1,127.06720734,37.50221252,19,강남구,대치2동
ST-807,2324. 천주교 대치 2동 교회 옆,4,2,127.06622314,37.50043869,6,강남구,대치2동
ST-808,2325. 대치삼성아파트 앞 교차로,0,1,127.05931854,37.4986496,1,강남구,대치1동
ST-809,2326. 대치동 삼성로,1,2,127.05879974,37.50239563,3,강남구,대치4동
ST-810,2327. 뱅뱅사거리 랜드마크타워 앞,22,5,127.03146362,37.49055099,27,강남구,역삼1동
ST-811,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,14,0,127.04273224,37.50321198,14,강남구,역삼1동
ST-812,2329. 르네상스호텔사거리 역삼지하보도 2번출구,2,0,127.04319,37.50235748,2,강남구,역삼2동
ST-813,2330. 역삼월드메르디앙아파트 앞,1,0,127.03945923,37.49219894,1,강남구,역삼1동
ST-814,2331. 동영문화센터앞,1,0,127.04460144,37.49805069,1,강남구,역삼2동
ST-815,2332. 선릉역3번출구,4,0,127.0490799,37.50400925,4,강남구,대치4동
ST-816,2333. 양재역 3번출구 주변,17,0,127.03407288,37.48515701,17,강남구,도곡1동
ST-817,2334. 삼호아파트 2동 ( 간선도로),1,0,127.04589844,37.49375916,1,강남구,도곡1동
ST-818,2335. 3호선 매봉역 3번출구앞,14,3,127.04676056,37.48676682,17,강남구,도곡1동
ST-819,2336. 강남세브란스교차로  래미안그레이튼 104동 앞,4,0,127.04746246,37.49423599,4,강남구,도곡2동
ST-782,2337. 대모산입구역 2번출구 앞,11,5,127.07197571,37.49207687,16,강남구,개포2동
ST-820,2339. 현대아파트 정문 앞,0,0,127.0522995,37.48326111,0,강남구,개포4동
ST-821,2340. 삼호물산버스정류장(23370) 옆,47,9,127.04517365,37.47750854,56,강남구,개포4동
ST-822,2341. 일원역 4~5번 출구 사이,1,0,127.08493805,37.4833107,1,강남구,일원본동
ST-823,2342. 대청역 1번출구  뒤,2,1,127.07951355,37.49400711,3,강남구,개포3동
ST-778,2343. 세곡사거리 대왕파출소 앞,15,1,127.10772705,37.46531677,16,강남구,세곡동
ST-779,2344. 리엔파크 2단지 앞,5,2,127.10119629,37.46506119,7,강남구,세곡동
ST-961,2347. 두산건설 본사,2,2,127.03540039,37.51863861,4,강남구,논현2동
ST-797,2348. 포스코사거리(기업은행),76,3,127.05685425,37.50723267,79,강남구,삼성1동
ST-959,2349. 역삼빌딩 앞(하나은행 옆),2,1,127.03856659,37.50154495,3,강남구,역삼1동
ST-960,2350. 래미안그레이튼102동앞,3,0,127.04790497,37.49482346,3,강남구,도곡2동
ST-937,2351. 청소년수련관(수영장)앞,0,1,127.0890274,37.48387909,1,강남구,일원본동
ST-962,2352. 서울본부세관(건설회관 앞),2,0,127.03502655,37.51758957,2,강남구,논현2동
ST-963,2353. 강남구청역 2번출구 뒤,12,0,127.04047394,37.51681137,12,강남구,논현2동
ST-953,2354. 청담역 2번출구,1,0,127.0567627,37.51978683,1,강남구,삼성1동
ST-954,2356. 강남구청,7,1,127.04711914,37.51807022,8,강남구,삼성2동
ST-966,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),0,1,127.04297638,37.50166321,1,강남구,역삼2동
ST-957,2358. 구룡초사거리 (현대아파트10동 앞 ),1,0,127.05391693,37.48138428,1,강남구,개포1동
ST-958,"2359. 국립국악중,고교 정문 맞은편",2,1,127.05037689,37.47560501,3,강남구,개포4동
ST-956,2360. 도곡1동 주민센터 교차로,3,2,127.04138947,37.4928093,5,강남구,도곡1동
ST-1171,2362. 신사동 가로수길 입구,14,0,127.02245331,37.51763535,14,강남구,신사동
ST-1172,2363. 강남 을지병원 교차로,3,1,127.02751923,37.51913834,4,강남구,논현1동
ST-1173,2364. 도산공원교차로,13,0,127.0318985,37.52124023,13,강남구,신사동
ST-1174,2365. K+ 타워 앞,15,1,127.03847504,37.52330017,16,강남구,신사동
ST-1177,2368. 도곡동 경남아파트 건너편,1,0,127.04129791,37.48934174,1,강남구,도곡1동
ST-1178,2369. KT선릉타워,16,2,127.0528717,37.50542831,18,강남구,대치4동
ST-1179,2370. 한티역 3번출구,4,2,127.0542984,37.49655151,6,강남구,대치1동
ST-1180,2371. 한국우편사업진흥원,14,0,127.03513336,37.51474762,14,강남구,논현2동
ST-1181,2372. 대치역 사거리,2,4,127.063797,37.49449921,6,강남구,대치2동
ST-1182,2373. 개포동역 사거리,0,2,127.06557465,37.48927689,2,강남구,개포2동
ST-1184,2375. 수서역 1번출구 앞,37,4,127.10099792,37.48735046,41,강남구,일원본동
ST-1185,2376. 수서역 6번출구 앞,15,4,127.10051727,37.48677826,19,강남구,수서동
ST-1186,2377. 수서역 5번출구,36,0,127.10232544,37.48735046,36,강남구,수서동
ST-1245,2380. 삼성동베이직하우스앞,1,1,127.04934692,37.51169586,2,강남구,삼성2동
ST-1246,2381. 언주역 6번출구앞,0,0,127.03452301,37.50636673,0,강남구,역삼1동
ST-1247,2382. 역삼동 sk뷰 501동앞,2,0,127.05036163,37.50122833,2,강남구,대치4동
ST-1248,2383. 보금자리정원,12,6,127.09488678,37.46632767,18,강남구,세곡동
ST-1364,2384. 자곡사거리,9,7,127.10594177,37.47602844,16,강남구,세곡동
ST-1365,2385. 학동역,1,3,127.03015137,37.51395035,4,강남구,논현1동
ST-1366,2386. 크린랩 본사,0,0,127.04090881,37.50958633,0,강남구,논현2동
ST-1407,2387. 래미안강남힐즈 사거리,3,8,127.09607697,37.47245407,11,강남구,세곡동
ST-1433,2388. 강남구 도시관리공단,4,0,127.05161285,37.51678467,4,강남구,삼성2동
ST-1559,2389. 경기여자고등학교 후문 (삼성로3길 입구),0,0,127.06723785,37.48616028,0,강남구,개포2동
ST-1560,2390. 구룡마을 입구 (래미안블레스티지 아파트),0,0,127.06304169,37.48088074,0,강남구,개포1동
ST-1561,2391. 구룡터널 입구(개포1단지아파트),0,1,127.05962372,37.47598648,1,강남구,개포1동
